celda_id,fecha,ndvi
0_4,2023-01-01,0.8538577572618783
0_4,2023-02-01,0.8433399909624945
0_4,2023-03-01,0.8324461138725714
0_4,2023-04-01,0.8197335743334839
0_4,2023-05-01,0.8530929733393587
0_4,2023-06-01,0.8387135788522372
0_4,2023-07-01,0.893125146859467
0_4,2023-08-01,0.5962373248983283
0_4,2023-09-01,0.7523488703117942
0_4,2023-10-01,0.7902093086308181
0_4,2023-11-01,0.8312747579374018
0_4,2023-12-01,0.8627089715048978
0_4,2024-01-01,0.8553887412744876
0_4,2024-02-01,0.8630462042476277
0_4,2024-03-01,0.842715634884772
0_4,2024-04-01,0.8391873248983284
0_4,2024-05-01,0.7278073203795753
0_4,2024-06-01,0.8174642114776325
0_4,2024-07-01,0.8582689335743335
0_4,2024-08-01,0.8030218707636695
0_4,2024-09-01,0.885924920921826
0_4,2024-10-01,0.8780827157704475
0_4,2024-11-01,0.7731651604157255
0_4,2024-12-01,0.8751663814456205
0_4,2025-01-01,0.8607475568565639
0_4,2025-02-01,0.827163217352011
0_4,2025-03-01,0.8356490284681432
0_4,2025-04-01,0.8235680750112971
0_4,2025-05-01,0.8674570718481703
0_4,2025-06-01,0.8425040668775421
0_4,2025-07-01,0.7938971305919568
0_4,2025-08-01,0.8199421373700859
0_4,2025-09-01,0.7882631043831905
0_4,2025-10-01,0.7419154089471307
0_4,2025-11-01,0.32730907453276287
0_4,2025-12-01,0.8544101778878631
0_4,2026-01-01,0.8656129475343393
0_4,2026-02-01,0.8564910528694084
0_4,2026-03-01,0.8627766832354273
0_4,2026-04-01,0.8497497288748308
0_5,2023-01-01,0.8870996506550219
0_5,2023-02-01,0.8770065643648767
0_5,2023-03-01,0.8510120204603584
0_5,2023-04-01,0.8353172208013644
0_5,2023-05-01,0.8540156862745101
0_5,2023-06-01,0.8616057971014495
0_5,2023-07-01,0.8422625745950556
0_5,2023-08-01,0.5447365728900257
0_5,2023-09-01,0.7873507246376815
0_5,2023-10-01,0.6796707587382781
0_5,2023-11-01,0.7972199126637556
0_5,2023-12-01,0.8765615384615386
0_5,2024-01-01,0.8416816593886465
0_5,2024-02-01,0.8781698209718672
0_5,2024-03-01,0.8692366581415176
0_5,2024-04-01,0.8771277919863599
0_5,2024-05-01,0.6057723785166242
0_5,2024-06-01,0.6859633418584826
0_5,2024-07-01,0.8685683716965048
0_5,2024-08-01,0.693189855072464
0_5,2024-09-01,0.7019375106564366
0_5,2024-10-01,0.8549158567774938
0_5,2024-11-01,0.7974025575447573
0_5,2024-12-01,0.8695074235807861
0_5,2025-01-01,0.8728661135371181
0_5,2025-02-01,0.8417663256606993
0_5,2025-03-01,0.8436067348678604
0_5,2025-04-01,0.8530169650468886
0_5,2025-05-01,0.8905520886615519
0_5,2025-06-01,0.7879324808184146
0_5,2025-07-01,0.8543150042625749
0_5,2025-08-01,0.8522505541346976
0_5,2025-09-01,0.8641513213981248
0_5,2025-10-01,0.866735464620631
0_5,2025-11-01,0.39328497816593894
0_5,2025-12-01,0.8768771179039304
0_5,2026-01-01,0.8601153711790396
0_5,2026-02-01,0.9139115089514068
0_5,2026-03-01,0.7581916453537938
0_5,2026-04-01,0.8570677749360617
1_0,2023-01-01,0.7292977099236643
1_0,2023-02-01,0.68
1_0,2023-03-01,0.5230967741935484
1_0,2023-04-01,0.47636451612903224
1_0,2023-05-01,0.6297483870967743
1_0,2023-06-01,0.8062000000000001
1_0,2023-07-01,0.7868290322580644
1_0,2023-08-01,0.7845032258064517
1_0,2023-09-01,0.8188935483870968
1_0,2023-10-01,0.7035161290322581
1_0,2023-11-01,0.7861183206106872
1_0,2023-12-01,0.7933827067669172
1_0,2024-01-01,0.7705618320610688
1_0,2024-02-01,0.6585
1_0,2024-03-01,0.5881516129032258
1_0,2024-04-01,0.5686225806451614
1_0,2024-05-01,0.6228387096774194
1_0,2024-06-01,0.7488838709677419
1_0,2024-07-01,0.8105838709677419
1_0,2024-08-01,0.7854161290322581
1_0,2024-09-01,0.8030290322580645
1_0,2024-10-01,0.8218838709677421
1_0,2024-11-01,0.5628161290322581
1_0,2024-12-01,0.7364946564885496
1_0,2025-01-01,0.7198404580152673
1_0,2025-02-01,0.6695741935483871
1_0,2025-03-01,0.6713322580645161
1_0,2025-04-01,0.7004806451612903
1_0,2025-05-01,0.7986935483870968
1_0,2025-06-01,0.8247741935483871
1_0,2025-07-01,0.8247741935483871
1_0,2025-08-01,0.5810096774193548
1_0,2025-09-01,0.7069064516129033
1_0,2025-10-01,0.5572967741935484
1_0,2025-11-01,0.5954190839694657
1_0,2025-12-01,0.7964770992366415
1_0,2026-01-01,0.7506015267175574
1_0,2026-02-01,0.6946064516129032
1_0,2026-03-01,0.6935064516129033
1_0,2026-04-01,0.6456064516129033
1_1,2023-01-01,0.7155708196721311
1_1,2023-02-01,0.6779973333333333
1_1,2023-03-01,0.5333753333333333
1_1,2023-04-01,0.4735630000000001
1_1,2023-05-01,0.7769563333333332
1_1,2023-06-01,0.7957143333333334
1_1,2023-07-01,0.7627256666666667
1_1,2023-08-01,0.7744636666666666
1_1,2023-09-01,0.7715666666666667
1_1,2023-10-01,0.6192496666666666
1_1,2023-11-01,0.7946891803278688
1_1,2023-12-01,0.7949953020134228
1_1,2024-01-01,0.8129052459016392
1_1,2024-02-01,0.719083
1_1,2024-03-01,0.6414203333333333
1_1,2024-04-01,0.5854163333333333
1_1,2024-05-01,0.6029663333333334
1_1,2024-06-01,0.7396809999999999
1_1,2024-07-01,0.8048283333333334
1_1,2024-08-01,0.813885
1_1,2024-09-01,0.7645846666666668
1_1,2024-10-01,0.6691656666666667
1_1,2024-11-01,0.6610926666666667
1_1,2024-12-01,0.8062439344262294
1_1,2025-01-01,0.6022832786885245
1_1,2025-02-01,0.6802236666666667
1_1,2025-03-01,0.6573023333333333
1_1,2025-04-01,0.6606896666666667
1_1,2025-05-01,0.7950866666666666
1_1,2025-06-01,0.6465500000000001
1_1,2025-07-01,0.6882383333333334
1_1,2025-08-01,0.7435296666666665
1_1,2025-09-01,0.8618313333333334
1_1,2025-10-01,0.7007716666666666
1_1,2025-11-01,0.6587590163934426
1_1,2025-12-01,0.7879324590163933
1_1,2026-01-01,0.7827944262295081
1_1,2026-02-01,0.763095
1_1,2026-03-01,0.7262446666666666
1_1,2026-04-01,0.6603519999999999
1_3,2023-01-01,0.8158796296296298
1_3,2023-02-01,0.8297413793103448
1_3,2023-03-01,0.7444137931034482
1_3,2023-04-01,0.7151586206896552
1_3,2023-05-01,0.7777965517241379
1_3,2023-06-01,0.8583068965517241
1_3,2023-07-01,0.8933862068965519
1_3,2023-08-01,0.6583344827586207
1_3,2023-09-01,0.8433172413793104
1_3,2023-10-01,0.8336068965517243
1_3,2023-11-01,0.6507296296296297
1_3,2023-12-01,0.8557922077922078
1_3,2024-01-01,0.8263805555555557
1_3,2024-02-01,0.8386793103448277
1_3,2024-03-01,0.7175379310344828
1_3,2024-04-01,0.7285862068965518
1_3,2024-05-01,0.7825
1_3,2024-06-01,0.8238448275862069
1_3,2024-07-01,0.8746448275862069
1_3,2024-08-01,0.47292758620689657
1_3,2024-09-01,0.8312620689655172
1_3,2024-10-01,0.8321172413793103
1_3,2024-11-01,0.8358931034482758
1_3,2024-12-01,0.8649333333333334
1_3,2025-01-01,0.8262490740740742
1_3,2025-02-01,0.7923551724137932
1_3,2025-03-01,0.7908586206896553
1_3,2025-04-01,0.7702137931034483
1_3,2025-05-01,0.8670551724137932
1_3,2025-06-01,0.8860896551724139
1_3,2025-07-01,0.8860896551724139
1_3,2025-08-01,0.8489655172413794
1_3,2025-09-01,0.8407413793103449
1_3,2025-10-01,0.6342793103448277
1_3,2025-11-01,0.4855657407407408
1_3,2025-12-01,0.8524231481481482
1_3,2026-01-01,0.8774462962962963
1_3,2026-02-01,0.8853413793103448
1_3,2026-03-01,0.8560965517241379
1_3,2026-04-01,0.8095655172413792
1_4,2023-01-01,0.8369488386402095
1_4,2023-02-01,0.8008969659633454
1_4,2023-03-01,0.7598709841367628
1_4,2023-04-01,0.7157027260126291
1_4,2023-05-01,0.7784294624980752
1_4,2023-06-01,0.832001401509318
1_4,2023-07-01,0.8739704296935163
1_4,2023-08-01,0.7009832742953953
1_4,2023-09-01,0.7996316648698603
1_4,2023-10-01,0.7015802402587402
1_4,2023-11-01,0.8294623750192281
1_4,2023-12-01,0.8647339315589354
1_4,2024-01-01,0.8335200276880482
1_4,2024-02-01,0.812663914985369
1_4,2024-03-01,0.7639165100877872
1_4,2024-04-01,0.7546764361620208
1_4,2024-05-01,0.7870608501463114
1_4,2024-06-01,0.7896368396734945
1_4,2024-07-01,0.8530344524872943
1_4,2024-08-01,0.7577620514400124
1_4,2024-09-01,0.8575688741721857
1_4,2024-10-01,0.8441234406283693
1_4,2024-11-01,0.8371263514554138
1_4,2024-12-01,0.8604267189663131
1_4,2025-01-01,0.8490860944470083
1_4,2025-02-01,0.8185127675958728
1_4,2025-03-01,0.8182945479747423
1_4,2025-04-01,0.7954202525797014
1_4,2025-05-01,0.8447705837055292
1_4,2025-06-01,0.8453675342676734
1_4,2025-07-01,0.8446840289542586
1_4,2025-08-01,0.8277410750038503
1_4,2025-09-01,0.8167153395964886
1_4,2025-10-01,0.7825713537655938
1_4,2025-11-01,0.7121491155206892
1_4,2025-12-01,0.8599131364405478
1_4,2026-01-01,0.8579353791724352
1_4,2026-02-01,0.8508657477283229
1_4,2026-03-01,0.8415767287848454
1_4,2026-04-01,0.8134839827506547
1_5,2023-01-01,0.8941309316770187
1_5,2023-02-01,0.8784331346841479
1_5,2023-03-01,0.8541525625744935
1_5,2023-04-01,0.8505891537544696
1_5,2023-05-01,0.8459308700834327
1_5,2023-06-01,0.8642283671036949
1_5,2023-07-01,0.870359713945173
1_5,2023-08-01,0.651416924910608
1_5,2023-09-01,0.8137257449344458
1_5,2023-10-01,0.774051251489869
1_5,2023-11-01,0.906957639751553
1_5,2023-12-01,0.8228306493506492
1_5,2024-01-01,0.864349192546584
1_5,2024-02-01,0.8794786650774732
1_5,2024-03-01,0.8687101311084624
1_5,2024-04-01,0.8230684147794995
1_5,2024-05-01,0.7701690107270562
1_5,2024-06-01,0.8657724672228844
1_5,2024-07-01,0.8734286054827177
1_5,2024-08-01,0.8746702026221693
1_5,2024-09-01,0.7439730631704411
1_5,2024-10-01,0.8894406436233613
1_5,2024-11-01,0.8761847437425506
1_5,2024-12-01,0.9127314285714286
1_5,2025-01-01,0.8202653416149069
1_5,2025-02-01,0.8717882002383792
1_5,2025-03-01,0.8817259833134685
1_5,2025-04-01,0.8994177592371871
1_5,2025-05-01,0.8014274135876043
1_5,2025-06-01,0.7841754469606675
1_5,2025-07-01,0.8245033373063172
1_5,2025-08-01,0.8209381406436234
1_5,2025-09-01,0.8116406436233612
1_5,2025-10-01,0.8052059594755663
1_5,2025-11-01,0.22975080745341617
1_5,2025-12-01,0.8796616149068327
1_5,2026-01-01,0.8564837267080748
1_5,2026-02-01,0.8718302741358761
1_5,2026-03-01,0.8500189511323004
1_5,2026-04-01,0.8699429082240764
2_0,2023-01-01,0.7281327886710239
2_0,2023-02-01,0.6473658744894171
2_0,2023-03-01,0.5836324173783883
2_0,2023-04-01,0.5289711102859265
2_0,2023-05-01,0.576405384329744
2_0,2023-06-01,0.7292835499443003
2_0,2023-07-01,0.7359665057556629
2_0,2023-08-01,0.6941329743780169
2_0,2023-09-01,0.710937727441515
2_0,2023-10-01,0.7771922020051988
2_0,2023-11-01,0.779777559912854
2_0,2023-12-01,0.7849905218317359
2_0,2024-01-01,0.7031880900508352
2_0,2024-02-01,0.6889641663572225
2_0,2024-03-01,0.6335982918678055
2_0,2024-04-01,0.6186294838470108
2_0,2024-05-01,0.6731444485703676
2_0,2024-06-01,0.6892682138878573
2_0,2024-07-01,0.7509480505012996
2_0,2024-08-01,0.6726767545488305
2_0,2024-09-01,0.7912862235425177
2_0,2024-10-01,0.8196604530263647
2_0,2024-11-01,0.7438127367248423
2_0,2024-12-01,0.8453075163398696
2_0,2025-01-01,0.6817615468409587
2_0,2025-02-01,0.6496415150389899
2_0,2025-03-01,0.6422565540289641
2_0,2025-04-01,0.6015862235425178
2_0,2025-05-01,0.7303543260304494
2_0,2025-06-01,0.7253658744894171
2_0,2025-07-01,0.6206298551800966
2_0,2025-08-01,0.5780442257705161
2_0,2025-09-01,0.6904789082807278
2_0,2025-10-01,0.5048485703676199
2_0,2025-11-01,0.6102272331154684
2_0,2025-12-01,0.8059408859840234
2_0,2026-01-01,0.7976474219317359
2_0,2026-02-01,0.8030501299665801
2_0,2026-03-01,0.6990254734496844
2_0,2026-04-01,0.7246325659116228
2_1,2023-01-01,0.5105484490896831
2_1,2023-02-01,0.5345540790580321
2_1,2023-03-01,0.45333096719932725
2_1,2023-04-01,0.3872698906644239
2_1,2023-05-01,0.5052169554247269
2_1,2023-06-01,0.5450179310344829
2_1,2023-07-01,0.5491841715727503
2_1,2023-08-01,0.5645763498738438
2_1,2023-09-01,0.555792111017662
2_1,2023-10-01,0.5776106644238858
2_1,2023-11-01,0.6446875590020231
2_1,2023-12-01,0.6772849419511351
2_1,2024-01-01,0.5525804956169927
2_1,2024-02-01,0.6499984524810767
2_1,2024-03-01,0.539028174936922
2_1,2024-04-01,0.531709991589571
2_1,2024-05-01,0.4698699243061397
2_1,2024-06-01,0.5688559966358285
2_1,2024-07-01,0.587066795626577
2_1,2024-08-01,0.5416639865433139
2_1,2024-09-01,0.5844843229604711
2_1,2024-10-01,0.5791203868797309
2_1,2024-11-01,0.6327052144659381
2_1,2024-12-01,0.6701692683749159
2_1,2025-01-01,0.5458490728253541
2_1,2025-02-01,0.5469824053826745
2_1,2025-03-01,0.5479501429772919
2_1,2025-04-01,0.5449629268292684
2_1,2025-05-01,0.5824482590412116
2_1,2025-06-01,0.5053894869638353
2_1,2025-07-01,0.5615503280067283
2_1,2025-08-01,0.49527641715727505
2_1,2025-09-01,0.6276967872161481
2_1,2025-10-01,0.47817559293523965
2_1,2025-11-01,0.48801443020903573
2_1,2025-12-01,0.6644658799730278
2_1,2026-01-01,0.657408766014835
2_1,2026-02-01,0.671021749369218
2_1,2026-03-01,0.6172324137931037
2_1,2026-04-01,0.6206051471825065
2_2,2023-01-01,0.7211640202331207
2_2,2023-02-01,0.7107953406593407
2_2,2023-03-01,0.6360513626373625
2_2,2023-04-01,0.5494337802197804
2_2,2023-05-01,0.6796463516483517
2_2,2023-06-01,0.7283427692307693
2_2,2023-07-01,0.7079054945054944
2_2,2023-08-01,0.7341825274725274
2_2,2023-09-01,0.7281223956043954
2_2,2023-10-01,0.7395618901098902
2_2,2023-11-01,0.7607709918627666
2_2,2023-12-01,0.7743054525862066
2_2,2024-01-01,0.7653273147129975
2_2,2024-02-01,0.7666833626373627
2_2,2024-03-01,0.7000078901098902
2_2,2024-04-01,0.6602387252747255
2_2,2024-05-01,0.6360208571428572
2_2,2024-06-01,0.6832203076923076
2_2,2024-07-01,0.7396653406593408
2_2,2024-08-01,0.6900559120879122
2_2,2024-09-01,0.6785008131868132
2_2,2024-10-01,0.7601602417582417
2_2,2024-11-01,0.7866297582417582
2_2,2024-12-01,0.7934481636243677
2_2,2025-01-01,0.7373737189355617
2_2,2025-02-01,0.7290169450549451
2_2,2025-03-01,0.6986022197802199
2_2,2025-04-01,0.7117685494505495
2_2,2025-05-01,0.7452027252747254
2_2,2025-06-01,0.6738183956043955
2_2,2025-07-01,0.7098204615384616
2_2,2025-08-01,0.7384845714285715
2_2,2025-09-01,0.7982599120879121
2_2,2025-10-01,0.8070063736263737
2_2,2025-11-01,0.6290042445568506
2_2,2025-12-01,0.7625795469540357
2_2,2026-01-01,0.7603585440950078
2_2,2026-02-01,0.7719146373626372
2_2,2026-03-01,0.7644381978021977
2_2,2026-04-01,0.7731225054945056
2_3,2023-01-01,0.7964078214285716
2_3,2023-02-01,0.733179471397538
2_3,2023-03-01,0.67255716871832
2_3,2023-04-01,0.6494677407675598
2_3,2023-05-01,0.812936531498914
2_3,2023-06-01,0.8122982983345403
2_3,2023-07-01,0.791890514120203
2_3,2023-08-01,0.7306473931933384
2_3,2023-09-01,0.8575787110789287
2_3,2023-10-01,0.8087732078204201
2_3,2023-11-01,0.7889436071428572
2_3,2023-12-01,0.792951087771943
2_3,2024-01-01,0.8127632857142858
2_3,2024-02-01,0.7930654598117307
2_3,2024-03-01,0.7015831281679943
2_3,2024-04-01,0.6811362418537292
2_3,2024-05-01,0.7161408761766839
2_3,2024-06-01,0.7174412382331646
2_3,2024-07-01,0.8082285300506878
2_3,2024-08-01,0.7116146994931211
2_3,2024-09-01,0.7806675597393194
2_3,2024-10-01,0.795280774800869
2_3,2024-11-01,0.8358136495293267
2_3,2024-12-01,0.8283712500000002
2_3,2025-01-01,0.775798785714286
2_3,2025-02-01,0.7657876176683561
2_3,2025-03-01,0.7585070963070241
2_3,2025-04-01,0.6979775887038377
2_3,2025-05-01,0.7487237509051414
2_3,2025-06-01,0.7804667270094134
2_3,2025-07-01,0.7799921071687183
2_3,2025-08-01,0.7325948225923243
2_3,2025-09-01,0.7367107168718321
2_3,2025-10-01,0.722844170890659
2_3,2025-11-01,0.6845885357142858
2_3,2025-12-01,0.7973575000000002
2_3,2026-01-01,0.8133469285714284
2_3,2026-02-01,0.822845510499638
2_3,2026-03-01,0.8315197320782044
2_3,2026-04-01,0.8010329833454017
2_4,2023-01-01,0.8487082357533174
2_4,2023-02-01,0.818350669788009
2_4,2023-03-01,0.8049628040057223
2_4,2023-04-01,0.7736148263753411
2_4,2023-05-01,0.8021883730003899
2_4,2023-06-01,0.8306344778254645
2_4,2023-07-01,0.8523862010664586
2_4,2023-08-01,0.8211103264403696
2_4,2023-09-01,0.8553074652100404
2_4,2023-10-01,0.8310380153465987
2_4,2023-11-01,0.8211744340359095
2_4,2023-12-01,0.8514665437436418
2_4,2024-01-01,0.8536992063492062
2_4,2024-02-01,0.8441579919365327
2_4,2024-03-01,0.7805564702822214
2_4,2024-04-01,0.7690828456236182
2_4,2024-05-01,0.7524236311613994
2_4,2024-06-01,0.717735505267265
2_4,2024-07-01,0.8290880218493951
2_4,2024-08-01,0.7845107556249189
2_4,2024-09-01,0.8383089218363897
2_4,2024-10-01,0.859220886981402
2_4,2024-11-01,0.8482588893224087
2_4,2024-12-01,0.8456713895394222
2_4,2025-01-01,0.8312672521467603
2_4,2025-02-01,0.8298215502666147
2_4,2025-03-01,0.8208953179867344
2_4,2025-04-01,0.8118295226947588
2_4,2025-05-01,0.8487053713096632
2_4,2025-06-01,0.8012178566783718
2_4,2025-07-01,0.7688521264143585
2_4,2025-08-01,0.8548876706984
2_4,2025-09-01,0.8176417479516193
2_4,2025-10-01,0.7815124203407464
2_4,2025-11-01,0.6490720921155348
2_4,2025-12-01,0.8806479052823315
2_4,2026-01-01,0.8538006245120998
2_4,2026-02-01,0.8331225907140071
2_4,2026-03-01,0.8542469631941736
2_4,2026-04-01,0.8373444271036548
2_5,2023-01-01,0.8175414321819713
2_5,2023-02-01,0.8605221001830585
2_5,2023-03-01,0.8639207522050258
2_5,2023-04-01,0.8397855050757195
2_5,2023-05-01,0.8605300216342151
2_5,2023-06-01,0.8641012314861043
2_5,2023-07-01,0.87143012148444
2_5,2023-08-01,0.8483544849392575
2_5,2023-09-01,0.8702522715926112
2_5,2023-10-01,0.7654653186886337
2_5,2023-11-01,0.7691251221566976
2_5,2023-12-01,0.8484767069640726
2_5,2024-01-01,0.8505821735467566
2_5,2024-02-01,0.8770182892328173
2_5,2024-03-01,0.8428276418705276
2_5,2024-04-01,0.8062281411216509
2_5,2024-05-01,0.6867359294391745
2_5,2024-06-01,0.7369444000665667
2_5,2024-07-01,0.7966693459810285
2_5,2024-08-01,0.7865091529372609
2_5,2024-09-01,0.8194817773339991
2_5,2024-10-01,0.8700081045099017
2_5,2024-11-01,0.8177691129971707
2_5,2024-12-01,0.863436310025274
2_5,2025-01-01,0.6180129907329404
2_5,2025-02-01,0.8193611083374938
2_5,2025-03-01,0.8694849059743718
2_5,2025-04-01,0.8221444999167915
2_5,2025-05-01,0.8449029122982193
2_5,2025-06-01,0.7596116325511731
2_5,2025-07-01,0.8027744549841904
2_5,2025-08-01,0.8164474122150109
2_5,2025-09-01,0.8268866866367113
2_5,2025-10-01,0.8557261607588617
2_5,2025-11-01,0.5328192417860151
2_5,2025-12-01,0.7413830665543388
2_5,2026-01-01,0.7556678854254422
2_5,2026-02-01,0.7543175569978365
2_5,2026-03-01,0.8644895323681145
2_5,2026-04-01,0.88110664003994
2_6,2023-01-01,0.9071000000000001
2_6,2023-02-01,0.9058846153846153
2_6,2023-03-01,0.844497435897436
2_6,2023-04-01,0.7064769230769231
2_6,2023-05-01,0.874476923076923
2_6,2023-06-01,0.8675692307692309
2_6,2023-07-01,0.8558179487179487
2_6,2023-08-01,0.8900358974358974
2_6,2023-09-01,0.8947538461538461
2_6,2023-10-01,0.8234923076923076
2_6,2023-11-01,0.8346636363636364
2_6,2023-12-01,0.7703048780487806
2_6,2024-01-01,0.5176454545454546
2_6,2024-02-01,0.8447153846153844
2_6,2024-03-01,0.8263307692307691
2_6,2024-04-01,0.8263307692307691
2_6,2024-05-01,0.7326435897435898
2_6,2024-06-01,0.7616743589743589
2_6,2024-07-01,0.7509999999999999
2_6,2024-08-01,0.5625589743589743
2_6,2024-09-01,0.8431358974358975
2_6,2024-10-01,0.8720179487179487
2_6,2024-11-01,0.849351282051282
2_6,2024-12-01,0.8179545454545456
2_6,2025-01-01,0.10435
2_6,2025-02-01,0.3017102564102564
2_6,2025-03-01,0.7097564102564102
2_6,2025-04-01,0.5448179487179486
2_6,2025-05-01,0.5959051282051282
2_6,2025-06-01,0.49386410256410257
2_6,2025-07-01,0.6166948717948717
2_6,2025-08-01,0.5547564102564103
2_6,2025-09-01,0.9068487179487178
2_6,2025-10-01,0.830679487179487
2_6,2025-11-01,0.2347818181818182
2_6,2025-12-01,0.7228318181818182
2_6,2026-01-01,0.15835454545454547
2_6,2026-02-01,0.40235128205128207
2_6,2026-03-01,0.8720564102564102
2_6,2026-04-01,0.832351282051282
3_0,2023-01-01,0.8085963113826656
3_0,2023-02-01,0.7438240825688074
3_0,2023-03-01,0.6929477293577982
3_0,2023-04-01,0.7107572935779818
3_0,2023-05-01,0.7891464678899084
3_0,2023-06-01,0.8119494954128443
3_0,2023-07-01,0.8451313761467889
3_0,2023-08-01,0.839831788990826
3_0,2023-09-01,0.8577241055045872
3_0,2023-10-01,0.8373244495412844
3_0,2023-11-01,0.8419216791129213
3_0,2023-12-01,0.8441809078771697
3_0,2024-01-01,0.8411099796334012
3_0,2024-02-01,0.7846768577981653
3_0,2024-03-01,0.7323331880733944
3_0,2024-04-01,0.7328420412844038
3_0,2024-05-01,0.7824903669724772
3_0,2024-06-01,0.7778960779816514
3_0,2024-07-01,0.8320962385321103
3_0,2024-08-01,0.8429648853211011
3_0,2024-09-01,0.8399581192660551
3_0,2024-10-01,0.8849616513761468
3_0,2024-11-01,0.8649627064220184
3_0,2024-12-01,0.8679920117673681
3_0,2025-01-01,0.8066373613939805
3_0,2025-02-01,0.7750284633027522
3_0,2025-03-01,0.7693445183486242
3_0,2025-04-01,0.7314365596330273
3_0,2025-05-01,0.8227062614678898
3_0,2025-06-01,0.8504657568807339
3_0,2025-07-01,0.8280678211009174
3_0,2025-08-01,0.8206158715596331
3_0,2025-09-01,0.8236306422018349
3_0,2025-10-01,0.8176707798165137
3_0,2025-11-01,0.8042883005204796
3_0,2025-12-01,0.8357689522516405
3_0,2026-01-01,0.8294615976465263
3_0,2026-02-01,0.7989322706422018
3_0,2026-03-01,0.7958406192660552
3_0,2026-04-01,0.7920634403669725
3_1,2023-01-01,0.8121850438763834
3_1,2023-02-01,0.8016824434274094
3_1,2023-03-01,0.7537178871090776
3_1,2023-04-01,0.7483334350368677
3_1,2023-05-01,0.8172940503432498
3_1,2023-06-01,0.8287295067378593
3_1,2023-07-01,0.8059217645563186
3_1,2023-08-01,0.8208670226290367
3_1,2023-09-01,0.7958675565725911
3_1,2023-10-01,0.7308469743198578
3_1,2023-11-01,0.8270449573953963
3_1,2023-12-01,0.8358085521185343
3_1,2024-01-01,0.845884484293527
3_1,2024-02-01,0.8329285659801678
3_1,2024-03-01,0.775280536486143
3_1,2024-04-01,0.7581443046020855
3_1,2024-05-01,0.7672752479023648
3_1,2024-06-01,0.7202514365624209
3_1,2024-07-01,0.8309101957793036
3_1,2024-08-01,0.8077649122807021
3_1,2024-09-01,0.7873630434782612
3_1,2024-10-01,0.7803278413424867
3_1,2024-11-01,0.7840227434528351
3_1,2024-12-01,0.8519458349230576
3_1,2025-01-01,0.8002082029759637
3_1,2025-02-01,0.7770974319857616
3_1,2025-03-01,0.7808340706839566
3_1,2025-04-01,0.7612735443681667
3_1,2025-05-01,0.8176495169082126
3_1,2025-06-01,0.8226718789727946
3_1,2025-07-01,0.7659972031528097
3_1,2025-08-01,0.7703817823544371
3_1,2025-09-01,0.8255434274091028
3_1,2025-10-01,0.7607067251461987
3_1,2025-11-01,0.7897136970621904
3_1,2025-12-01,0.8377890372631316
3_1,2026-01-01,0.8300096528042733
3_1,2026-02-01,0.8174125349605899
3_1,2026-03-01,0.8255178489702516
